Dates,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
28/03/2016,,,,,,,,,,7.3000,6.0000,5.4900,5.0000,5.0000,
29/03/2016,,,,,,,,,,7.2900,6.0000,5.4900,5.0000,5.0000,
30/03/2016,,,,,,,,,,7.2900,6.0000,5.4500,5.0000,5.0000,
31/03/2016,,,,,,,,,,7.2900,6.0000,5.4500,5.0000,5.0000,
01/04/2016,,,,,,,,,,7.2800,6.0000,5.4100,5.0000,5.0000,
04/04/2016,,,,,,,,,,7.2800,6.0000,5.4600,5.0000,5.0000,
05/04/2016,,,,,,,,,,7.2900,6.0000,5.5000,5.0000,5.0000,
06/04/2016,,,,,,,,,,7.2700,6.0000,5.4100,5.0000,5.0000,
07/04/2016,,,,,,,,,,7.2700,6.0000,5.4100,5.0000,5.0000,
08/04/2016,,,,,,,,,,7.1400,5.9500,5.4000,5.0000,5.0000,
11/04/2016,,,,,,,,,,7.1100,5.9200,5.4000,5.0000,5.0000,
12/04/2016,,,,,,,,,,7.1100,5.9200,5.4000,5.0000,5.0000,
13/04/2016,,,,,,,,,,7.1200,5.9000,5.4000,5.0000,5.0000,
14/04/2016,,,,,,,,,,7.1000,5.9000,5.4000,5.0000,5.0000,
15/04/2016,,,,,,,,,,7.0800,5.9300,5.4000,5.0000,5.0000,
18/04/2016,,,,,,,,,,7.0600,5.9200,5.3800,5.0000,5.0000,
19/04/2016,,,,,,,,,,7.0000,5.8000,5.2800,5.0000,5.0000,
20/04/2016,,,,,,,,,,6.9800,5.8000,5.2300,5.0000,4.9600,
22/04/2016,,,,,,,,,,6.9800,5.8000,5.2000,5.0000,4.9200,
25/04/2016,,,,,,,,,,6.9800,5.8000,5.2000,5.0000,4.9200,
26/04/2016,,,,,,,,,,6.9800,5.8000,5.2000,5.0000,4.9200,
27/04/2016,,,,,,,,,,6.9800,5.8000,5.2000,5.0000,4.9200,
28/04/2016,,,,,,,,,,6.9700,5.7500,5.1000,5.0000,4.9100,
29/04/2016,,,,,,,,,,6.9400,5.7200,5.0000,5.0000,4.9000,
02/05/2016,,,,,,,,,,6.9300,5.7000,5.0000,5.0000,4.8500,
03/05/2016,,,,,,,,,,6.9300,5.7000,5.0000,5.0000,4.7500,
04/05/2016,,,,,,,,,,6.9600,5.7000,5.0000,5.0000,4.7500,
05/05/2016,,,,,,,,,,6.9400,5.7000,5.0000,5.0000,4.8000,
06/05/2016,,,,,,,,,,7.0000,5.6200,5.0000,5.0000,4.8000,
09/05/2016,,,,,,,,,,6.9900,5.5500,5.0000,5.0000,4.6000,
10/05/2016,,,,,,,,,,6.9900,5.5500,5.0000,5.0000,4.6000,
11/05/2016,,,,,,,,,,6.9900,5.5400,5.0000,5.0000,4.6000,
12/05/2016,,,,,,,,,,6.9900,5.5200,5.0000,5.0000,4.6000,
13/05/2016,,,,,,,,,,7.0000,5.5000,5.0000,5.0000,4.5500,
16/05/2016,,,,,,,,,,6.9900,5.5000,5.0000,4.9000,4.5000,
17/05/2016,,,,,,,,,,7.0000,5.5000,5.0000,4.8000,4.5000,
18/05/2016,,,,,,,,,,7.0000,5.5000,5.0000,5.0000,4.5000,
19/05/2016,,,,,,,,,,7.0400,5.5000,5.0000,4.5000,4.5000,
20/05/2016,,,,,,,,,,7.0400,5.5000,5.0000,4.5000,4.5000,
23/05/2016,,,,,,,,,,7.0400,5.5000,5.0000,4.5000,4.5000,
24/05/2016,,,,,,,,,,7.0400,5.5000,5.0000,4.5000,4.5000,
25/05/2016,,,,,,,,,,7.0400,5.5000,5.0000,4.5000,4.5000,
27/05/2016,,,,,,,,,,7.0600,5.5000,5.0000,4.5000,4.5000,
30/05/2016,,,,,,,,,,7.0700,5.5000,5.0000,4.5000,4.5000,
31/05/2016,,,,,,,,,,7.0900,5.5000,5.0000,4.5000,4.5000,
01/06/2016,,,,,,,,,,7.1000,5.5000,5.0000,4.5000,4.5000,
02/06/2016,,,,,,,,,,7.1000,5.5000,5.0000,4.5000,4.5000,
03/06/2016,,,,,,,,,,7.1200,5.5000,5.0000,4.5000,4.5000,
06/06/2016,,,,,,,,,,7.1300,5.5000,5.0000,4.5000,4.5000,
07/06/2016,,,,,,,,,,7.1400,5.5000,5.0000,4.5000,4.5000,
08/06/2016,,,,,,,,,,7.1900,5.5000,5.0000,4.5000,4.5000,
09/06/2016,,,,,,,,,,7.2000,5.5000,5.0000,4.5000,4.5000,
10/06/2016,,,,,,,,,,7.1900,5.5000,5.0000,4.5000,4.5000,
13/06/2016,,,,,,,,,,7.1900,5.5000,5.0000,4.5000,4.5000,
14/06/2016,,,,,,,,,,7.2100,5.5000,5.0000,4.5000,4.5000,
15/06/2016,,,,,,,,,,7.2100,5.5000,5.0000,4.5000,4.5000,
16/06/2016,,,,,,,,,,7.2200,5.5000,5.0000,4.5000,4.5000,
17/06/2016,,,,,,,,,,7.2500,5.5000,5.0000,4.5000,4.5000,
20/06/2016,,,,,,,,,,7.3100,5.5000,5.0000,4.5000,4.5000,
21/06/2016,,,,,,,,,,7.3000,5.5000,5.0000,4.5000,4.5000,
22/06/2016,,,,,,,,,,7.3000,5.5000,5.0000,4.5000,4.5000,
23/06/2016,,,,,,,,,,7.3000,5.5000,5.0000,4.5000,4.5000,
24/06/2016,,,,,,,,,,7.2900,5.5000,5.0000,4.5000,4.5000,
27/06/2016,,,,,,,,,,7.2900,5.5000,5.0000,4.5000,4.5000,
28/06/2016,,,,,,,,,,7.2800,5.5000,5.0000,4.5000,4.5000,
29/06/2016,,,,,,,,,,7.2800,5.5000,4.9300,4.5000,4.5000,
30/06/2016,,,,,,,,,,7.2700,5.5000,4.8000,4.5000,4.5000,
01/07/2016,,,,,,,,,,7.2700,5.4300,4.8000,4.5000,4.5000,
04/07/2016,,,,,,,,,,7.2700,5.4000,4.7100,4.5000,4.5000,
05/07/2016,,,,,,,,,,7.2800,5.4000,4.7100,4.5000,4.5000,
06/07/2016,,,,,,,,,,7.2800,5.4000,4.7100,4.5000,4.5000,
07/07/2016,,,,,,,,,,7.2800,5.4000,4.7100,4.5000,4.5000,
08/07/2016,,,,,,,,,,7.2600,5.4000,4.7100,4.5000,4.5000,
11/07/2016,,,,,,,,,,7.2600,5.3500,4.6500,4.5000,4.5000,
12/07/2016,,,,,,,,,,7.2600,5.3500,4.7000,4.5000,4.5000,
13/07/2016,,,,,,,,,,7.2600,5.3000,4.6000,4.5000,4.5000,
14/07/2016,,,,,,,,,,7.2600,5.3000,4.6500,4.5000,4.5000,
15/07/2016,,,,,,,,,,7.2600,5.3000,4.6000,4.5000,4.5000,
18/07/2016,,,,,,,,,,7.2500,5.3000,4.5300,4.5000,4.5000,
19/07/2016,,,,,,,,,,7.2300,5.3300,4.5800,4.5000,4.5000,
20/07/2016,,,,,,,,,,7.2200,5.3000,4.5000,4.5000,4.5000,
21/07/2016,,,,,,,,,,7.2200,5.3000,4.5000,4.5000,4.5000,
22/07/2016,,,,,,,,,,7.2100,5.2900,4.5000,4.5000,4.5000,
25/07/2016,,,,,,,,,,7.2300,5.2300,4.5000,4.5000,4.5000,
26/07/2016,,,,,,,,,,7.2300,5.2000,4.5000,4.5000,4.5000,
27/07/2016,,,,,,,,,,7.2300,5.2000,4.5000,4.5000,4.5000,
28/07/2016,,,,,,,,,,7.2200,5.2000,4.5000,4.5000,4.5000,
29/07/2016,,,,,,,,,,7.2100,5.2000,4.5000,4.5000,4.5000,
01/08/2016,,,,,,,,,,7.2100,5.1500,4.5000,4.5000,4.5000,
02/08/2016,,,,,,,,,,7.2000,5.1500,4.5000,4.5000,4.5000,
03/08/2016,,,,,,,,,,7.2000,5.1500,4.5000,4.5000,4.5000,
04/08/2016,,,,,,,,,,7.2000,5.1500,4.5000,4.5000,4.5000,
05/08/2016,,,,,,,,,,7.2000,5.1400,4.5000,4.5000,4.5000,
08/08/2016,,,,,,,,,,7.2100,5.1400,4.5000,4.5000,4.5000,
09/08/2016,,,,,,,,,,7.2000,5.1400,4.5000,4.5000,4.5000,
10/08/2016,,,,,,,,,,7.3200,5.1400,4.5000,4.5000,4.5000,
11/08/2016,,,,,,,,,,7.3200,5.1400,4.5000,4.5000,4.5000,
12/08/2016,,,,,,,,,,7.3100,5.1400,4.5000,4.5000,4.5000,
15/08/2016,,,,,,,,,,7.3000,5.1400,4.5000,4.5000,4.5000,
16/08/2016,,,,,,,,,,7.3000,5.1400,4.5000,4.5000,4.5000,
17/08/2016,,,,,,,,,,7.3000,5.1400,4.5000,4.5000,4.5000,
18/08/2016,,,,,,,,,,7.3000,5.1300,4.5000,4.5000,4.5000,
19/08/2016,,,,,,,,,,7.3100,5.1200,4.5000,4.5000,4.5000,
22/08/2016,,,,,,,,,,7.3200,5.1400,4.5000,4.5000,4.5000,
23/08/2016,,,,,,,,,,7.3400,5.1400,4.5000,4.5000,4.5000,
24/08/2016,,,,,,,,,,7.3400,5.1400,4.5000,4.5000,4.5000,
25/08/2016,,,,,,,,,,7.3400,5.1400,4.5000,4.5000,4.5000,
26/08/2016,,,,,,,,,,7.3400,5.1400,4.5000,4.5000,4.5000,
29/08/2016,,,,,,,,,,7.3400,5.1400,4.5000,4.5000,4.5000,
30/08/2016,,,,,,,,,,7.3300,5.1400,4.5000,4.5000,4.5000,
31/08/2016,,,,,,,,,,7.3300,5.1400,4.5000,4.5000,4.5000,
01/09/2016,,,,,,,,,,7.3400,5.1500,4.5000,4.5000,4.5000,
02/09/2016,,,,,,,,,,7.3400,5.1200,4.5000,4.5000,4.5000,
05/09/2016,,,,,,,,,,7.3400,5.1000,4.5000,4.5000,4.5000,
06/09/2016,,,,,,,,,,7.3400,5.1000,4.5000,4.5000,4.5000,
08/09/2016,,,,,,,,,,7.3400,5.1200,4.5000,4.5000,4.5000,
09/09/2016,,,,,,,,,,7.3600,5.1200,4.5000,4.5000,4.5000,
12/09/2016,,,,,,,,,,7.3500,5.1400,4.5000,4.5000,4.5000,
13/09/2016,,,,,,,,,,7.3500,5.1400,4.5000,4.5000,4.5000,
14/09/2016,,,,,,,,,,7.3500,5.1400,4.5000,4.5000,4.5000,
15/09/2016,,,,,,,,,,7.3500,5.1400,4.5000,4.5000,4.5000,
16/09/2016,,,,,,,,,,7.3400,5.1200,4.5000,4.5000,4.5000,
19/09/2016,,,,,,,,,,7.3300,5.1000,4.5000,4.5000,4.5000,
20/09/2016,,,,,,,,,,7.3200,5.1000,4.5000,4.5000,4.5000,
21/09/2016,,,,,,,,,,7.2800,5.0700,4.5000,4.5000,4.5000,
22/09/2016,,,,,,,,,,7.2600,5.0700,4.5000,4.5000,4.5000,
23/09/2016,,,,,,,,,,7.2500,5.0700,4.5000,4.5000,4.5000,
26/09/2016,,,,,,,,,,7.2500,5.0700,4.5000,4.5000,4.5000,
27/09/2016,,,,,,,,,,7.2500,5.0700,4.5000,4.5000,4.5000,
28/09/2016,,,,,,,,,,7.2400,5.0700,4.5000,4.5000,4.5000,
29/09/2016,,,,,,,,,,7.2300,5.0700,4.5000,4.5000,4.5000,
30/09/2016,,,,,,,,,,7.2300,5.0700,4.5000,4.5000,4.5000,
03/10/2016,,,,,,,,,,7.2300,5.0600,4.5000,4.5000,4.5000,
04/10/2016,,,,,,,,,,7.2200,5.0600,4.5000,4.5000,4.5000,
05/10/2016,,,,,,,,,,7.2100,5.0600,4.5000,4.5000,4.5000,
06/10/2016,,,,,,,,,,7.2100,5.0600,4.5000,4.5000,4.5000,
07/10/2016,,,,,,,,,,7.0400,5.0600,4.5000,4.5000,4.5000,
10/10/2016,,,,,,,,,,7.0400,5.0400,4.5000,4.5000,4.5000,
11/10/2016,,,,,,,,,,7.0400,5.0400,4.5000,4.5000,4.5000,
13/10/2016,,,,,,,,,,7.0400,5.0400,4.5000,4.5000,4.5000,
14/10/2016,,,,,,,,,,7.0100,5.0400,4.5000,4.5000,4.5000,
17/10/2016,,,,,,,,,,7.0000,5.0300,4.5000,4.5000,4.5000,
18/10/2016,,,,,,,,,,6.9900,5.0300,4.5000,4.5000,4.5000,
19/10/2016,,,,,,,,,,6.9700,5.0100,4.5000,4.5000,4.5000,
20/10/2016,,,,,,,,,,6.9000,5.0000,4.5000,4.5000,4.5000,
21/10/2016,,,,,,,,,,6.8900,5.0000,4.5000,4.5000,4.5000,
24/10/2016,,,,,,,,,,6.8800,5.0000,4.5000,4.5000,4.5000,
25/10/2016,,,,,,,,,,6.8800,5.0000,4.5000,4.5000,4.5000,
26/10/2016,,,,,,,,,,6.8800,5.0000,4.5000,4.5000,4.5000,
27/10/2016,,,,,,,,,,6.8800,5.0000,4.5000,4.5000,4.5000,
28/10/2016,,,,,,,,,,6.8800,5.0000,4.5000,4.5000,4.5000,
31/10/2016,,,,,,,,,,6.8800,4.9900,4.5000,4.5000,4.5000,
01/11/2016,,,,,,,,,,6.8800,4.9600,4.5000,4.5000,4.5000,
03/11/2016,,,,,,,,,,6.8800,4.9600,4.5000,4.5000,4.5000,
04/11/2016,,,,,,,,,,6.8800,4.9400,4.5000,4.5000,4.5000,
07/11/2016,,,,,,,,,,6.8800,4.9400,4.5000,4.5000,4.5000,
08/11/2016,,,,,,,,,,6.8800,4.9500,4.5000,4.5000,4.5000,
09/11/2016,,,,,,,,,,6.8400,4.9400,4.5000,4.5000,4.5000,
10/11/2016,,,,,,,,,,6.8400,4.9400,4.5000,4.5000,4.5000,
11/11/2016,,,,,,,,,,6.8400,4.9300,4.5000,4.5000,4.5000,
14/11/2016,,,,,,,,,,6.8300,4.9400,4.5000,4.5000,4.5000,
16/11/2016,,,,,,,,,,6.8300,4.9400,4.5000,4.5000,4.5000,
17/11/2016,,,,,,,,,,6.8200,4.9400,4.5000,4.5000,4.5000,
18/11/2016,,,,,,,,,,6.8000,4.9300,4.5000,4.5000,4.5000,
21/11/2016,,,,,,,,,,6.7900,4.9300,4.5000,4.5000,4.5000,
22/11/2016,,,,,,,,,,6.7500,4.9300,4.5000,4.5000,4.5000,
23/11/2016,,,,,,,,,,6.7400,4.9300,4.5000,4.5000,4.5000,
24/11/2016,,,,,,,,,,6.7300,4.9300,4.5000,4.5000,4.5000,
25/11/2016,,,,,,,,,,6.7200,4.9300,4.5000,4.5000,4.5000,
28/11/2016,,,,,,,,,,6.7100,4.9300,4.5000,4.5000,4.5000,
29/11/2016,,,,,,,,,,6.7100,4.9300,4.5000,4.5000,4.5000,
30/11/2016,,,,,,,,,,6.7100,4.9300,4.5000,4.5000,4.5000,
01/12/2016,,,,,,,,,,6.7100,4.9300,4.5000,4.5000,4.5000,
02/12/2016,,,,,,,,,,6.6900,4.9300,4.5000,4.5000,4.5000,
05/12/2016,,,,,,,,,,6.6800,4.9300,4.5000,4.5000,4.5000,
06/12/2016,,,,,,,,,,6.6900,4.9300,4.5000,4.5000,4.5000,
07/12/2016,,,,,,,,,,6.6800,4.9200,4.5000,4.5000,4.5000,
08/12/2016,,,,,,,,,,6.6700,4.9000,4.5000,4.5000,4.5000,
09/12/2016,,,,,,,,,,6.5200,4.9000,4.5000,4.5000,4.5000,
12/12/2016,,,,,,,,,,6.5200,4.9000,4.5000,4.5000,4.5000,
13/12/2016,,,,,,,,,,6.5100,4.9000,4.5000,4.5000,4.5000,
14/12/2016,,,,,,,,,,6.5000,4.9000,4.5000,4.5000,4.5000,
15/12/2016,,,,,,,,,,6.5000,4.9000,4.5000,4.5000,4.5000,
16/12/2016,,,,,,,,,,6.4900,4.9000,4.5000,4.5000,4.5000,
19/12/2016,,,,,,,,,,6.4700,4.9000,4.5000,4.5000,4.5000,
20/12/2016,,,,,,,,,,6.4300,4.8500,4.5000,4.5000,4.5000,
21/12/2016,,,,,,,,,,6.4000,4.8500,4.5000,4.5000,4.5000,
22/12/2016,,,,,,,,,,6.4000,4.8500,4.5000,4.5000,4.5000,
23/12/2016,,,,,,,,,,6.4000,4.8500,4.5000,4.5000,4.5000,
26/12/2016,,,,,,,,,,6.4000,4.8600,4.5000,4.5000,4.5000,
27/12/2016,,,,,,,,,,6.3900,4.8700,4.5000,4.5000,4.5000,
28/12/2016,,,,,,,,,,6.3900,4.8700,4.5000,4.5000,4.5000,
29/12/2016,,,,,,,,,,6.3800,4.8700,4.5000,4.5000,4.5000,
30/12/2016,,,,,,,,,,6.3800,4.8700,4.5000,4.5000,4.5000,
02/01/2017,,,,,,,,,,6.3600,4.8600,4.5000,4.5000,4.5000,
03/01/2017,,,,,,,,,,6.3600,4.8600,4.5000,4.5000,4.5000,
04/01/2017,,,,,,,,,,6.3600,4.8500,4.5000,4.5000,4.5000,
05/01/2017,,,,,,,,,,6.3600,4.8500,4.5000,4.5000,4.5000,
06/01/2017,,,,,,,,,,6.3500,4.8100,4.5000,4.5000,4.5000,
09/01/2017,,,,,,,,,,6.3500,4.8000,4.5000,4.5000,4.5000,
10/01/2017,,,,,,,,,,6.3400,4.8000,4.5000,4.5000,4.5000,
11/01/2017,,,,,,,,,,,4.8000,4.5000,4.5000,4.5000,4.5000
12/01/2017,,,,,,,,,,,4.8000,4.5000,4.5000,4.5000,4.5000
13/01/2017,,,,,,,,,,,4.8000,4.5000,4.5000,4.5000,4.4700
16/01/2017,,,,,,,,,,,4.8000,4.5000,4.5000,4.5000,4.4900
17/01/2017,,,,,,,,,,,4.7900,4.5000,4.5000,4.5000,4.4900
18/01/2017,,,,,,,,,,,4.7200,4.5000,4.5000,4.5000,4.4900
19/01/2017,,,,,,,,,,,4.7100,4.5000,4.5000,4.5000,4.5000
20/01/2017,,,,,,,,,,,4.7100,4.5000,4.5000,4.5000,4.5000
23/01/2017,,,,,,,,,,,4.7000,4.5000,4.5000,4.5000,4.5000
24/01/2017,,,,,,,,,,,4.7000,4.5000,4.5000,4.5000,4.4900
25/01/2017,,,,,,,,,,,4.7000,4.5000,4.5000,4.5000,4.4900
26/01/2017,,,,,,,,,,,4.7000,4.5000,4.5000,4.5000,4.4700
27/01/2017,,,,,,,,,,,4.7000,4.5000,4.5000,4.5000,4.4700
30/01/2017,,,,,,,,,,,4.7000,4.5000,4.5000,4.5000,4.4500
31/01/2017,,,,,,,,,,,4.6900,4.5000,4.5000,4.5000,4.3800
01/02/2017,,,,,,,,,,,4.6900,4.5000,4.5000,4.5000,4.3000
02/02/2017,,,,,,,,,,,4.6700,4.5000,4.5000,4.5000,4.3800
03/02/2017,,,,,,,,,,,4.6400,4.5000,4.5000,4.5000,4.4700
06/02/2017,,,,,,,,,,,4.6500,4.5000,4.5000,4.5000,4.4500
07/02/2017,,,,,,,,,,,4.6500,4.5000,4.5000,4.5000,4.4700
08/02/2017,,,,,,,,,,,4.5100,4.5000,4.5000,4.5000,4.4700
09/02/2017,,,,,,,,,,,4.5000,4.5000,4.5000,4.5000,4.4700
10/02/2017,,,,,,,,,,,4.4700,4.5000,4.5000,4.5000,4.4500
13/02/2017,,,,,,,,,,,4.4600,4.5000,4.5000,4.5000,4.2700
14/02/2017,,,,,,,,,,,4.4600,4.5000,4.5000,4.5000,4.2700
15/02/2017,,,,,,,,,,,4.4600,4.5000,4.5000,4.5000,4.3000
16/02/2017,,,,,,,,,,,4.4500,4.5000,4.5000,4.5000,4.2700
17/02/2017,,,,,,,,,,,4.4300,4.5000,4.5000,4.5000,4.2600
20/02/2017,,,,,,,,,,,4.4000,4.5000,4.5000,4.5000,4.2500
21/02/2017,,,,,,,,,,,4.3500,4.5000,4.5000,4.5000,4.2500
22/02/2017,,,,,,,,,,,4.3600,4.5000,4.5000,4.5000,4.2500
23/02/2017,,,,,,,,,,,4.3600,4.5000,4.5000,4.5000,4.2500
24/02/2017,,,,,,,,,,,4.3600,4.5000,4.5000,4.5000,4.2500
01/03/2017,,,,,,,,,,,4.3600,4.5000,4.5000,4.5000,4.2500
02/03/2017,,,,,,,,,,,4.3600,4.5000,4.5000,4.5000,4.2500
03/03/2017,,,,,,,,,,,4.3600,4.5000,4.5000,4.5000,4.2500
06/03/2017,,,,,,,,,,,4.3500,4.5000,4.5000,4.5000,4.2500
07/03/2017,,,,,,,,,,,4.3500,4.5000,4.5000,4.5000,4.2500
08/03/2017,,,,,,,,,,,4.3500,4.5000,4.5000,4.5000,4.2500
09/03/2017,,,,,,,,,,,4.3300,4.5000,4.5000,4.5000,4.2500
10/03/2017,,,,,,,,,,,4.1900,4.5000,4.5000,4.5000,4.2500
13/03/2017,,,,,,,,,,,4.1900,4.5000,4.5000,4.5000,4.2500
14/03/2017,,,,,,,,,,,4.1700,4.5000,4.5000,4.4800,4.2500
15/03/2017,,,,,,,,,,,4.1700,4.5000,4.5000,4.5000,4.2500
16/03/2017,,,,,,,,,,,4.1700,4.5000,4.5000,4.4500,4.2500
17/03/2017,,,,,,,,,,,4.1500,4.5000,4.5000,4.4200,4.2500
20/03/2017,,,,,,,,,,,4.1400,4.5000,4.4500,4.4000,4.2500
21/03/2017,,,,,,,,,,,4.1200,4.5000,4.4000,4.3000,4.2500
22/03/2017,,,,,,,,,,,4.1200,4.5000,4.4000,4.3000,4.2500
23/03/2017,,,,,,,,,,,4.1100,4.5000,4.3000,4.3000,4.2500
24/03/2017,,,,,,,,,,,4.1200,4.5000,4.3500,4.3000,4.2500
27/03/2017,,,,,,,,,,,4.1100,4.5000,4.3000,4.3000,4.2500
28/03/2017,,,,,,,,,,,4.1200,4.5000,4.3000,4.3000,4.2500
29/03/2017,,,,,,,,,,,4.1100,4.5000,4.3000,4.3000,4.2500
30/03/2017,,,,,,,,,,,4.1100,4.5000,4.2800,4.2500,4.2500
31/03/2017,,,,,,,,,,,4.1000,4.5000,4.2800,4.2500,4.2500
03/04/2017,,,,,,,,,,,4.1000,4.5000,4.2500,4.2500,4.2500
04/04/2017,,,,,,,,,,,4.0900,4.4900,4.2500,4.2500,4.2500
05/04/2017,,,,,,,,,,,4.0900,4.4800,4.2500,4.2500,4.2500
06/04/2017,,,,,,,,,,,4.0900,4.4800,4.2500,4.2500,4.2500
07/04/2017,,,,,,,,,,,4.0900,4.4600,4.2500,4.2500,4.2500
10/04/2017,,,,,,,,,,,4.0700,4.4100,4.2500,4.2500,4.2500
11/04/2017,,,,,,,,,,,4.0700,4.4100,4.2500,4.2500,4.2500
12/04/2017,,,,,,,,,,,4.0700,4.4000,4.2500,4.2500,4.2500
13/04/2017,,,,,,,,,,,4.0600,4.3900,4.2500,4.2500,4.2500
17/04/2017,,,,,,,,,,,4.0600,4.3900,4.2500,4.2500,4.2500
18/04/2017,,,,,,,,,,,4.0600,4.3700,4.2500,4.2500,4.2500
19/04/2017,,,,,,,,,,,4.0500,4.3200,4.2500,4.2500,4.0000
20/04/2017,,,,,,,,,,,4.0400,4.3200,4.2500,4.2500,4.0000
24/04/2017,,,,,,,,,,,4.0300,4.3100,4.2500,4.2500,4.0000
25/04/2017,,,,,,,,,,,4.0300,4.3100,4.2500,4.2500,4.0000
26/04/2017,,,,,,,,,,,4.0300,4.3100,4.2500,4.2500,4.0000
27/04/2017,,,,,,,,,,,4.0300,4.3000,4.2500,4.2500,4.0000
28/04/2017,,,,,,,,,,,4.0300,4.3000,4.2500,4.2500,4.0000
02/05/2017,,,,,,,,,,,4.0200,4.3500,4.2500,4.2500,4.0000
03/05/2017,,,,,,,,,,,4.0200,4.3600,4.2500,4.2500,4.0000
04/05/2017,,,,,,,,,,,4.0200,4.3600,4.2500,4.2500,4.0000
05/05/2017,,,,,,,,,,,4.0100,4.3900,4.2500,4.2500,4.0000
08/05/2017,,,,,,,,,,,4.0100,4.3900,4.2500,4.2500,4.0000
09/05/2017,,,,,,,,,,,4.0000,4.3900,4.2500,4.2500,4.0000
10/05/2017,,,,,,,,,,,3.9200,4.3700,4.2500,4.2500,4.0000
11/05/2017,,,,,,,,,,,3.9200,4.3600,4.2500,4.2500,4.0000
12/05/2017,,,,,,,,,,,3.9300,4.3600,4.2500,4.2500,4.0000
15/05/2017,,,,,,,,,,,3.9100,4.3600,4.2500,4.2500,4.0000
16/05/2017,,,,,,,,,,,3.9100,4.3700,4.2500,4.2500,4.0000
17/05/2017,,,,,,,,,,,3.9200,4.3700,4.2500,4.2500,4.0000
18/05/2017,,,,,,,,,,,3.9100,4.3600,4.2500,4.2500,4.0000
19/05/2017,,,,,,,,,,,3.9200,4.3400,4.2500,4.2500,4.0000
22/05/2017,,,,,,,,,,,3.9500,4.3900,4.2500,4.2500,4.2500
23/05/2017,,,,,,,,,,,3.9500,4.4000,4.2500,4.2500,4.2500
24/05/2017,,,,,,,,,,,3.9500,4.4000,4.2500,4.2500,4.2500
25/05/2017,,,,,,,,,,,3.9500,4.4000,4.2500,4.2500,4.2500
26/05/2017,,,,,,,,,,,3.9500,4.4000,4.2500,4.2500,4.2500
29/05/2017,,,,,,,,,,,3.9300,4.4000,4.2500,4.2500,4.2500
30/05/2017,,,,,,,,,,,3.9200,4.4000,4.2500,4.2500,4.2500
31/05/2017,,,,,,,,,,,3.9100,4.4000,4.2500,4.2500,4.2500
01/06/2017,,,,,,,,,,,3.9000,4.4000,4.2500,4.2500,4.2500
02/06/2017,,,,,,,,,,,3.9000,4.4000,4.2500,4.2500,4.2500
05/06/2017,,,,,,,,,,,3.8900,4.3800,4.2500,4.2500,4.2500
06/06/2017,,,,,,,,,,,3.8900,4.3900,4.2500,4.2500,4.2500
07/06/2017,,,,,,,,,,,3.8900,4.3800,4.2500,4.2500,4.2500
08/06/2017,,,,,,,,,,,3.8700,4.3700,4.2500,4.2500,4.2500
09/06/2017,,,,,,,,,,,3.7100,4.3700,4.2500,4.2500,4.2500
12/06/2017,,,,,,,,,,,3.7100,4.3700,4.2500,4.2500,4.2500
13/06/2017,,,,,,,,,,,3.7100,4.3800,4.2500,4.2500,4.2500
14/06/2017,,,,,,,,,,,3.6800,4.3600,4.2500,4.2500,4.2500
16/06/2017,,,,,,,,,,,3.6400,4.3300,4.2500,4.2500,4.2500
19/06/2017,,,,,,,,,,,3.6200,4.3100,4.2500,4.2500,4.2500
20/06/2017,,,,,,,,,,,3.6100,4.3000,4.2500,4.2500,4.2500
21/06/2017,,,,,,,,,,,3.5900,4.3000,4.2500,4.2500,4.2500
22/06/2017,,,,,,,,,,,3.4700,4.3000,4.2500,4.2500,4.2500
23/06/2017,,,,,,,,,,,3.4800,4.3000,4.2500,4.2500,4.2500
26/06/2017,,,,,,,,,,,3.4600,4.3000,4.2500,4.2500,4.2500
27/06/2017,,,,,,,,,,,3.4600,4.3000,4.2500,4.2500,4.2500
28/06/2017,,,,,,,,,,,3.4700,4.3000,4.2500,4.2500,4.2500
29/06/2017,,,,,,,,,,,3.4700,4.2500,4.2500,4.2500,4.0000
30/06/2017,,,,,,,,,,,3.4600,4.2500,4.2500,4.0000,4.0000
03/07/2017,,,,,,,,,,,3.4200,4.2500,4.2500,4.0000,4.0000
04/07/2017,,,,,,,,,,,3.4200,4.2500,4.2500,4.0000,4.0000
05/07/2017,,,,,,,,,,,3.4300,4.2500,4.2500,4.0000,4.0000
06/07/2017,,,,,,,,,,,3.4300,4.2500,4.2500,4.0000,4.0000
07/07/2017,,,,,,,,,,,3.3800,4.2400,4.2500,4.0000,4.0000
10/07/2017,,,,,,,,,,,3.3500,4.2200,4.2500,4.0000,4.0000
11/07/2017,,,,,,,,,,,3.3400,4.2000,4.2500,4.0000,4.0000
12/07/2017,,,,,,,,,,,3.3000,4.2000,4.2500,4.0000,4.0000
13/07/2017,,,,,,,,,,,3.2900,4.2000,4.2500,4.0000,4.0000
14/07/2017,,,,,,,,,,,3.2900,4.2000,4.2500,4.0000,4.0000
17/07/2017,,,,,,,,,,,3.2800,4.2000,4.2500,4.0000,4.0000
18/07/2017,,,,,,,,,,,3.2800,4.2000,4.2500,4.0000,4.0000
19/07/2017,,,,,,,,,,,3.2600,4.2000,4.2500,4.0000,4.0000
20/07/2017,,,,,,,,,,,3.2700,4.2000,4.2500,4.0000,4.0000
